,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,clean_text,label,score,label_bert,score_bert
17,Sat Oct 28 23:56:44 +0000 2023,1718416538523558188,@polentamel @yunartowijaya Nyerang Prabowo old gitu?? Kalo dibilang prabowo young baru nyerang 🤣🤣😭😜,0,0,0,0,in,1324564910911549440,1718058830633046370,Sarinah116,https://twitter.com/Sarinah116/status/1718416538523558188,polentamel yunartowijaya nyerang prabowo old gitu kalo bilang prabowo young nyerang,negative,0.996478259563446,negative,0.9027198553085327
18,Sat Oct 28 23:56:35 +0000 2023,1718416503169810539,"@tempodotco Prabowo seharuanya realistis dlm melakukan penilaian, publik mulai cerdas menyikapi setiap ucapan dari para politikus, jika ingin terpilih prabowo harus mengkritik kebijakan jokowi yg salah secara objektif, prabowo hrs berfikir bagaimana menyelesaikan hutang Indonesia 7, 5 t!!",0,0,0,1,in,615466002,1718414621957374388,jojoe_gaza,https://twitter.com/jojoe_gaza/status/1718416503169810539,tempodotco prabowo seharuanya realistis dlm laku nilai publik cerdas sikap politikus pilih prabowo kritik bijak jokowi yg salah objektif prabowo hrs berfikir selesai hutang indonesia 7 5 t,positive,0.9883682131767273,negative,0.6999443173408508
19,Sat Oct 28 23:56:25 +0000 2023,1718416462208172130,"@TajukPolitik Borok survey bayaran :   Prabowo : Jabar 50.7% dan jatim 36.4%  (emang bisa ??😂😂)  Ganjar : jatim 43.1% dan jateng 63% (emang bisa ? 😂😂)  Anies : Jabar  26.8%, Jatim 15.4%, Jateng 9.2% (banyak ruang menaikkan)  Pantesan elektabilitas survey bayaran prabowo ganjar ringgi 😂 https://t.co/PNGQRvYj07",1,0,2,6,in,1704144445648846848,1718241446875344925,Komentator_baik,https://twitter.com/Komentator_baik/status/1718416462208172130,tajukpolitik borok survey bayar prabowo jabar 50 7 jatim 36 4 emang ganjar jatim 43 1 jateng 63 emang anies jabar 26 8 jatim 15 4 jateng 9 2 ruang pantesan elektabilitas survey bayar prabowo ganjar ringgi,neutral,0.9996328353881836,neutral,0.9774613976478577
20,Sat Oct 28 23:56:15 +0000 2023,1718416416888733913,@kikysaputrii Roasting pak Prabowo tentang tim mawar dong mirs. Kikiy  wirrrrrr😁👌,0,0,0,0,in,1046813487295430657,1718257576901742854,adipurnama1997,https://twitter.com/adipurnama1997/status/1718416416888733913,kikysaputrii roasting prabowo tim mawar mirs kikiy wirrrrrr,neutral,0.9997089505195618,neutral,0.9044758081436157
21,Sat Oct 28 23:55:58 +0000 2023,1718416349318512931,"@Syarman59 @jokowi @prabowo @SBYudhoyono Siap apapun yang sengaja mengobok-obok konstitusi negara sebagai acuan bernegara, bagi saya wajib saya lawan",0,0,0,1,in,1608317053294854144,1718151855833018493,denmaspudji,https://twitter.com/denmaspudji/status/1718416349318512931,syarman59 jokowi prabowo sbyudhoyono sengaja kobok obok konstitusi negara acu negara wajib lawan,neutral,0.9992300271987915,neutral,0.9218542575836182
22,Sat Oct 28 23:55:52 +0000 2023,1718416322172985660,Prabowo Subianto Menegaskan Akan Melanjutkan Program Kerja Presiden Jokowi https://t.co/CEFuNeledS,0,0,0,0,in,1240106903016853504,1718416322172985660,ChakrawalaS,https://twitter.com/ChakrawalaS/status/1718416322172985660,prabowo subianto program kerja presiden jokowi,neutral,0.9997130036354065,neutral,0.9932044744491577
23,Sat Oct 28 23:55:07 +0000 2023,1718416134293401719,Prabowo: Saya Bersaksi Jokowi Sungguh-Sungguh Bekerja demi Rakyat https://t.co/YRlOfqgLgD,0,0,0,0,in,58880688,1718416134293401719,pikiran_rakyat,https://twitter.com/pikiran_rakyat/status/1718416134293401719,prabowo saksi jokowi sungguh sungguh kerja rakyat,positive,0.9995272159576416,positive,0.9770407676696777
24,Sat Oct 28 23:54:42 +0000 2023,1718416029959995424,@seeksixsuck bukannya Ganjar lebih bnyak memenangkan penguna tik tok ketimbang Prabowo...ini sih hasil survei Juli ya,0,1,0,0,in,1605057417384902656,1718308258858111148,FransSimo,https://twitter.com/FransSimo/status/1718416029959995424,seeksixsuck ganjar bnyak menang penguna tik tok ketimbang prabowo sih hasil survei juli,neutral,0.8648537397384644,neutral,0.6741868257522583
25,Sat Oct 28 23:54:31 +0000 2023,1718415983042568261,@adiawae Kayanya soal hutang ke China untuk project strategis yg tidak terkendalikan'. Kreditur punya bargain' besar soal ini. Kreditur lebih melihat persoalan 'personal' (simbol) negara sebagai jaminan atas debitur'. Debitur terjebak permainan ini. Prabowo lebih rasional soal ini,0,0,0,1,in,52040718,1718268736577421406,daitadit,https://twitter.com/daitadit/status/1718415983042568261,adiawae kaya hutang china project strategis yg kendali kreditur bargain kreditur lihat personal simbol negara jamin debitur debitur jebak main prabowo rasional,neutral,0.8177428245544434,negative,0.9851503968238831
26,Sat Oct 28 23:54:15 +0000 2023,1718415915694588364,"@hipohan .  .  kalo benar2 peduli dgn NKRI, Banyak Cawapres anak muda YANG LEBIH BAIK DARI Gibran.  Prabowo mendekati UDZUR/ sepuh.  Apa mau NKRI, kemudian presidennya Gibran ???  awas musibah ! .",0,0,0,0,in,2779743853,1718402916514717815,123Laptop,https://twitter.com/123Laptop/status/1718415915694588364,hipohan kalo benar2 peduli dgn nkri cawapres anak muda gibran prabowo udzur sepuh nkri presiden gibran awas musibah,negative,0.9998143315315247,negative,0.9110910892486572
27,Sat Oct 28 23:54:03 +0000 2023,1718415864796749918,@indralfiansyahh prabowo aj g si,0,1,0,0,in,1252617166022537217,1718291319129604223,ethereals0ull,https://twitter.com/ethereals0ull/status/1718415864796749918,indralfiansyahh prabowo aj g si,neutral,0.9996843338012695,neutral,0.9849239587783813
28,Sat Oct 28 23:54:00 +0000 2023,1718415851001626694,"Wah!!!!! Bagaimana ini @prabowo ? Benarkah?? @tvOneNews  mohon telusuri, agar tidak jadi Fitnah.",0,0,0,0,in,1655787021334630401,1718415851001626694,ahmadalbaroesy,https://twitter.com/ahmadalbaroesy/status/1718415851001626694,prabowo tvonenews mohon telusur fitnah,neutral,0.9744148850440979,negative,0.8000417947769165
29,Sat Oct 28 23:53:39 +0000 2023,1718415765291122877,@GunRomli Wajar dong  qadari pro prabowo,0,0,0,0,in,4112980994,1718413094651838776,AliTirta2,https://twitter.com/AliTirta2/status/1718415765291122877,gunromli wajar qadari pro prabowo,neutral,0.9996945858001709,neutral,0.9955592155456543
30,Sat Oct 28 23:53:32 +0000 2023,1718415736035758300,"@BANGSAygSUJUD @alextham878 @Gi_N0ng @Minietweets_ @Lembayung071 @Ndaxwz @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @Chaves1305 Exercisenya daddy Prabowo mah keren donk n berkelas.👍  Kagak pernah tebar pesona  sambil lari pake legging, maen tik tok'an  &amp  hobi nonton bokepan 🤣 Paraah ...   Beda level men 🥰 https://t.co/wY5Q2mIvkl""",2,17,15,26,in,1329955252913668096,1718403847411122495,mpoklela7,https://twitter.com/mpoklela7/status/1718415736035758300,bangsaygsujud alextham878 gi n0ng minietweets lembayung071 ndaxwz bengkeldodo p4p4b0w0 2024 ndons back chaves1305 exercisenya daddy prabowo mah keren donk n kelas kagak tebar pesona lari pake legging maen tik tok an amp hobi nonton bokepan paraah beda level men,positive,0.9996472597122192,positive,0.8574588298797607
31,Sat Oct 28 23:53:30 +0000 2023,1718415725742985501,@msaid_didu Jijik,0,0,0,0,in,1623180959830138880,1718066118357836168,Prabo1Prabowo,https://twitter.com/Prabo1Prabowo/status/1718415725742985501,msaid didu jijik,negative,0.9998347759246826,negative,0.9977396726608276
32,Sat Oct 28 23:52:50 +0000 2023,1718415557480042634,"@Candra4smara Itungan mereka Gibran yg bakal jadi presiden, mereka bertaruh di umur Prabowo",0,0,0,0,in,21325278,1718311891922219337,devils4dvocate,https://twitter.com/devils4dvocate/status/1718415557480042634,candra4smara itungan gibran yg presiden taruh umur prabowo,neutral,0.9938082098960876,neutral,0.9673117995262146
33,Sat Oct 28 23:52:33 +0000 2023,1718415488697671716,"@OposisiCerdas Si Fahri udah ga jadi anggota DPR dungunya kebangetan pikiranya pendek pula, Coba kalau Prabowo/Gibran jadi pemenang baru itungan bulan Prabowo sakit ngga bisa melanjutkan tugasnya otomatis yg meneruskan Pemerintahan Si Bocil... Ngga kebayang kalo ini terjadi...🙄",0,1,0,3,in,1581602113976950785,1718410026904404163,dedifrozenfood,https://twitter.com/dedifrozenfood/status/1718415488697671716,oposisicerdas si fahri udah ga anggota dpr dungu banget pikiranya pendek coba prabowo gibran menang itungan prabowo sakit ngga tugas otomatis yg perintah si bocil ngga bayang kalo,negative,0.9997817873954773,negative,0.9961125254631042
34,Sat Oct 28 23:52:15 +0000 2023,1718415412503928929,"@vousmonavis @e100ss Banyak oknum sopir truk yg tidak punya etika dan bodoh.....karena mereka nyopir karbitan dalam arti bisanya hanya belok dan injak gas tanpa berpikir haluan, tanpa keahlian dan gak punya SIM.... Mohon yg berwenang utk merazia dan bila perlu pemilik armadanya juga disanksi tegas.",0,0,0,0,in,1623180959830138880,1718098631000228242,Prabo1Prabowo,https://twitter.com/Prabo1Prabowo/status/1718415412503928929,vousmonavis e100ss oknum sopir truk yg etika bodoh nyopir karbitan arti belok injak gas pikir haluan ahli gak sim mohon yg wenang utk razia milik armada sanksi,negative,0.834752082824707,negative,0.9944032430648804
35,Sat Oct 28 23:52:15 +0000 2023,1718415409966354629,@HusinShihab @prabowo @kikysaputrii He hwe Muka jelek cermin dipecah,0,0,0,0,in,710635383139278850,1718312101398380732,chusnulhadiset1,https://twitter.com/chusnulhadiset1/status/1718415409966354629,husinshihab prabowo kikysaputrii he hwe muka jelek cermin pecah,negative,0.9996684789657593,negative,0.9970273375511169
36,Sat Oct 28 23:51:39 +0000 2023,1718415262914138538,"MKMKMKMKMKM... 🤣🤣 Buzzer² Prabowo rame² posting gambar ini dengan narasi seolah pendukung Ganjar menolak pemimpin muda. Kebalik woyy!! Justru kami ingin pilih presiden yang muda, bukan Capres yang udah bangkotan. Kami bukan menolak usianya, tapi menolak pemanfaatan MK sebagai… https://t.co/tkLdqGyo2V",5,41,83,319,in,1101696077147729920,1718415262914138538,03__nakula,https://twitter.com/03__nakula/status/1718415262914138538,mkmkmkmkmkm buzzer prabowo rame posting gambar narasi olah dukung ganjar tolak pimpin muda woyy pilih presiden muda capres udah bangkot tolak usia tolak manfaat mk,neutral,0.9964805245399475,negative,0.9310405254364014
37,Sat Oct 28 23:51:08 +0000 2023,1718415132576072152,@Putri96960977 @CandraF57328229 Semalam Aku bermimpi beliau [Pak Prabowo] meninggal dunia…. Apa ya artinya..? 🤔,0,1,0,0,in,126055346,1718168457395777704,jerrysujari,https://twitter.com/jerrysujari/status/1718415132576072152,putri96960977 candraf57328229 malam mimpi beliau prabowo tinggal dunia arti,neutral,0.9996435642242432,neutral,0.9857521653175354
38,Sat Oct 28 23:50:45 +0000 2023,1718415033439486136,"Bergabungnya Gibran ke Prabowo tak sertamerta naikkan elektabilitas, bahkan justru cenderung menurun. Fenomena apakah ini?? -  https://t.co/K6M7DVeExn via @YouTube",0,0,0,0,in,240551313,1718415033439486136,nurhidayatsardi,https://twitter.com/nurhidayatsardi/status/1718415033439486136,gabung gibran prabowo sertamerta elektabilitas cenderung turun fenomena via youtube,neutral,0.9995531439781189,neutral,0.9974678754806519
39,Sat Oct 28 23:50:44 +0000 2023,1718415030360916342,"@VIVAcoid Jualannya kok Gibran, jualan Prabowo donk, hahhaa Prabowo dah 72 tahun, bentar lagi ketemu 72 bidadari",0,0,0,0,in,2248413540,1718189752426655771,Gapazhe,https://twitter.com/Gapazhe/status/1718415030360916342,vivacoid jual gibran jual prabowo donk hahhaa prabowo dah 72 bentar ketemu 72 bidadari,neutral,0.9952652454376221,neutral,0.9864931702613831
40,Sat Oct 28 23:50:36 +0000 2023,1718414998496751788,"@tvOneNews Sesama kaum pemuja nepotisme saling tertarik satu sama lain 😂🤣 Sukarnoism gusdurism  Bodohnya, itu PDIP nyindir soal jgn pilih yg nepotisme. Dengan maksud nyuruh spy jgn milih prabowo.  Pdhl mah nepotisme ga cuma soal keluarga. Nepotisme itu juga soal teman, saudara jauh.",0,0,0,0,in,778692608,1718202226550993376,akubukanako,https://twitter.com/akubukanako/status/1718414998496751788,tvonenews kaum puja nepotisme tarik sukarnoism gusdurism bodoh pdip nyindir jgn pilih yg nepotisme maksud nyuruh spy jgn milih prabowo pdhl mah nepotisme ga keluarga nepotisme teman saudara,negative,0.9986334443092346,negative,0.9952567219734192
41,Sat Oct 28 23:50:34 +0000 2023,1718414988719849499,Ah anying ini mah butuh seluruh kekayaan Prabowo biar pusing kepala ilang,0,0,0,0,in,1524768203297083394,1718414988719849499,masnextdoor,https://twitter.com/masnextdoor/status/1718414988719849499,ah anying mah butuh kaya prabowo biar pusing kepala ilang,negative,0.9997289776802063,negative,0.9900711178779602
42,Sat Oct 28 23:50:31 +0000 2023,1718414974601887780,@Gojekmilitan 😆😆😆 jalanan depan rumah tuh bang,0,0,0,0,in,158912165,1718333935900578217,JHPrabowo,https://twitter.com/JHPrabowo/status/1718414974601887780,gojekmilitan jalan rumah tuh bang,negative,0.9998169541358948,neutral,0.9420068860054016
43,Sat Oct 28 23:50:13 +0000 2023,1718414901604212903,@Kimberley_2024 @prabowo @99propaganda @alextham878 @Alie_Fahnoor @AlmaghribiS @BANGSAygSUJUD @Bank_Joee_ @Chaves1305 @DarekaRendy samgking ga ada bahan buay kampanye...akhirnya tugas ulama diambil alih sama dia demi pencitraan diri dihadapan para BUIH,0,1,0,4,in,1603758737239396354,1718400825310253526,yusufagro,https://twitter.com/yusufagro/status/1718414901604212903,kimberley 2024 prabowo 99propaganda alextham878 alie fahnoor almaghribis bangsaygsujud bank joee chaves1305 darekarendy samgking ga bahan buay kampanye tugas ulama ambil alih citra hadap buih,neutral,0.9992358684539795,neutral,0.9839003086090088
44,Sat Oct 28 23:50:12 +0000 2023,1718414894545182979,"@Kimberley_2024 gs usah takut dgn doa, klo memang jujur dan tdk dzolim hrsnya ga perlu panik dn Prabowo jg boleh berdoa untuk kemengannya, Tuhan akan slalu brsama orang jujur dn tdak menghalalkn sgala cara, keadilan akan mencari jalannya sendiri yg penting tetap berdoa dn berusaha",0,0,0,0,in,1328174373375643650,1718194730243342712,BagusGenjing16,https://twitter.com/BagusGenjing16/status/1718414894545182979,kimberley 2024 gs takut dgn doa klo jujur tdk dzolim hrsnya ga panik dn prabowo jg doa tuhan slalu brsama orang jujur dn tdak menghalalkn sgala adil cari jalan yg doa dn usaha,negative,0.9981770515441895,positive,0.8955142498016357
45,Sat Oct 28 23:50:10 +0000 2023,1718414888354316399,"@Dennysiregar7 @_Rizmaya__ Percayalah yg penting bukan Anis ,Ganjar boleh Prabowo boleh.",0,0,0,0,in,974299627821309952,1718205044720325037,telojava4,https://twitter.com/telojava4/status/1718414888354316399,dennysiregar7 rizmaya percaya yg anis ganjar prabowo,neutral,0.9996554851531982,neutral,0.9975385665893555
46,Sat Oct 28 23:50:05 +0000 2023,1718414866577502337,"@ParmiFajri .  kalo benar2 peduli dgn NKRI, Banyak Cawapres anak muda YANG LEBIH BAIK DARI Gibran.  Prabowo mendekati UDZUR/ sepuh.  Apa mau NKRI, kemudian presidennya Gibran ???  awas musibah !!!  .",0,0,0,0,in,2779743853,1718115376914194905,123Laptop,https://twitter.com/123Laptop/status/1718414866577502337,parmifajri kalo benar2 peduli dgn nkri cawapres anak muda gibran prabowo udzur sepuh nkri presiden gibran awas musibah,negative,0.9997246861457825,negative,0.5118415355682373
47,Sat Oct 28 23:49:24 +0000 2023,1718414696687231117,"@kafiradikalis Dulu emang milih Prabowo, sekarang udah pindah ke Amin",0,0,0,0,in,1700715401628520448,1718196123893195179,icalyopi,https://twitter.com/icalyopi/status/1718414696687231117,kafiradikalis emang milih prabowo udah pindah amin,negative,0.9634242057800293,negative,0.6757925748825073
48,Sat Oct 28 23:49:17 +0000 2023,1718414663606788154,"Wkwkwk  Jd mirip Prabowo yg selalu bawa nm Jkw  Klo ga salah prnh kritik jg kan?  Selamat ya""",0,0,0,0,in,2292624098,1718414663606788154,RAbdinyo,https://twitter.com/RAbdinyo/status/1718414663606788154,wkwkwk jd prabowo yg bawa nm jkw klo ga salah prnh kritik jg selamat,neutral,0.9996304512023926,neutral,0.6133176684379578
49,Sat Oct 28 23:49:11 +0000 2023,1718414638424232272,"@Quvvatt @klipfahri Intinya, karena programnya gagal. Mereka mencoba cuci tangan.  Seandainya berhasil, udah siang malam itu dibahas sama mereka sebagai megaprestasinya Prabowo.",0,1,1,2,in,1297750327186268161,1718408992215674917,bayuaji_bayuaji,https://twitter.com/bayuaji_bayuaji/status/1718414638424232272,quvvatt klipfahri inti program gagal coba cuci tangan hasil udah siang malam bahas megaprestasinya prabowo,neutral,0.9996657371520996,neutral,0.8185927867889404
50,Sat Oct 28 23:49:07 +0000 2023,1718414621957374388,Cerita Prabowo soal Kekaguman ke Jokowi: Ilmu Orang Solo Ini Luar Biasa https://t.co/VatJ6ucnra #TempoNasional,19,94,6,56,in,18129942,1718414621957374388,tempodotco,https://twitter.com/tempodotco/status/1718414621957374388,cerita prabowo kagum jokowi ilmu orang solo temponasional,positive,0.9994889497756958,positive,0.520999550819397
51,Sat Oct 28 23:48:59 +0000 2023,1718414589820535134,"Sambil ngopi pagi, yg 2019 ikut pemilu dan memilih Prabowo. 2024 anda pilih siapa? Anies Baswedan 🔁 Bukan Prabowo ❤️",0,0,5,3,in,1199772596,1718414589820535134,sumadiseloguno,https://twitter.com/sumadiseloguno/status/1718414589820535134,ngopi pagi yg 2019 milu pilih prabowo 2024 pilih anies baswedan prabowo,neutral,0.9996786117553711,neutral,0.8979940414428711
52,Sat Oct 28 23:48:58 +0000 2023,1718414585022280093,gue liatnya @prabowo ..moga beliau jadi Presiden 2 periode n selalu sehat walafiat..😇,0,0,0,0,in,1369573838007062535,1718414585022280093,AikHoki,https://twitter.com/AikHoki/status/1718414585022280093,gue liat prabowo moga beliau presiden 2 periode n sehat walafiat,neutral,0.9951456189155579,positive,0.9532972574234009
