,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,clean_text,label,score,label_bert,score_bert
10,Sat Oct 28 23:30:46 +0000 2023,1718410006360723470,"Imbas Mahfud MD Jadi Cawapres, Tokoh Besar Madura Sekaligus Ketum IKAMA Pusat Dukung Ganjar di Pilpres 2024.  #ganjarpranowo #mahfudmd #ganjarmahfud2024 #fyp #fypシ #fypシ゚viral #beritaviral #viral https://t.co/QzUzsTpZLE",0,0,0,0,in,1396747676864053249,1718410006360723470,yulrahma45,https://twitter.com/yulrahma45/status/1718410006360723470,imbas mahfud md cawapres tokoh madura tum ikama pusat dukung ganjar pilpres 2024 ganjarpranowo mahfudmd ganjarmahfud2024 fyp fyp fyp viral beritaviral viral,neutral,0.9996153116226196,neutral,0.9953067898750305
11,Sat Oct 28 23:27:23 +0000 2023,1718409155932037150,"Perjalanan Ganjar-Mahfud di Pilpres 2024 tak mudah, jurus cepat apa yang dipakai untuk raih kemenangan?  https://t.co/iU5yjGUJJt",0,0,0,0,in,86211642,1718409155932037150,KasanMulyono,https://twitter.com/KasanMulyono/status/1718409155932037150,jalan ganjar mahfud pilpres 2024 mudah jurus cepat pakai raih menang,neutral,0.9989946484565735,neutral,0.6767292022705078
12,Sat Oct 28 23:25:40 +0000 2023,1718408720550666719,@SINDOnews Yenny Wahid memberikan dukungan luar biasa kepada Ganjar Pranowo dan Mahfud MD untuk Pilpres 2024.,0,0,0,0,in,1703429523432443904,1717866231074611218,saputgtg,https://twitter.com/saputgtg/status/1718408720550666719,sindonews yenny wahid dukung ganjar pranowo mahfud md pilpres 2024,neutral,0.9996992349624634,neutral,0.9970244765281677
13,Sat Oct 28 23:23:10 +0000 2023,1718408091572867126,Yenny Wahid Resmi Dukung Ganjar-Mahfud di Pilpres 2024.  #ganjarpranowo #mahfudmd #ganjarmahfud2024 #fyp #fypシ #fypシ゚viral #beritaviral #viral https://t.co/460pT6nQnZ,0,0,0,0,in,1396747676864053249,1718408091572867126,yulrahma45,https://twitter.com/yulrahma45/status/1718408091572867126,yenny wahid resmi dukung ganjar mahfud pilpres 2024 ganjarpranowo mahfudmd ganjarmahfud2024 fyp fyp fyp viral beritaviral viral,neutral,0.9996620416641235,neutral,0.9957406520843506
14,Sat Oct 28 23:18:16 +0000 2023,1718406858644619697,"Demi   bangsa, Pak Ganjar siap maju Pilpres #GanjarCapres https://t.co/grSexxENwy",1,1,0,1,in,1564418290641817602,1718406855540810160,indo_pejuang,https://twitter.com/indo_pejuang/status/1718406858644619697,bangsa ganjar maju pilpres ganjarcapres,neutral,0.9996813535690308,neutral,0.9968447685241699
15,Sat Oct 28 23:15:26 +0000 2023,1718406146183323722,@sapi05490638 Keluarga Gus Dur mendukung Ganjar Pranowo - Mahfud Md di Pilpres 2024,0,0,0,0,in,1618632655167426560,1718281701959544965,aldistiawan768,https://twitter.com/aldistiawan768/status/1718406146183323722,sapi05490638 keluarga gus dur dukung ganjar pranowo mahfud md pilpres 2024,neutral,0.9996905326843262,neutral,0.99689781665802
16,Sat Oct 28 22:58:32 +0000 2023,1718401892831867307,Keluarga Gus Dur mendukung Ganjar Pranowo - Mahfud Md di Pilpres 2024 #GanjarMahfud2024 https://t.co/Q6ALmBGeOl,0,0,0,0,in,1618632655167426560,1718401892831867307,aldistiawan768,https://twitter.com/aldistiawan768/status/1718401892831867307,keluarga gus dur dukung ganjar pranowo mahfud md pilpres 2024 ganjarmahfud2024,neutral,0.9996862411499023,neutral,0.9969441294670105
17,Sat Oct 28 22:58:25 +0000 2023,1718401866428756355,Keluarga Gus Dur mendukung Ganjar Pranowo - Mahfud Md di Pilpres 2024 #GanjarMahfud2024 https://t.co/LZRLcdm5Z7,0,0,0,0,in,1618632655167426560,1718401866428756355,aldistiawan768,https://twitter.com/aldistiawan768/status/1718401866428756355,keluarga gus dur dukung ganjar pranowo mahfud md pilpres 2024 ganjarmahfud2024,neutral,0.9996862411499023,neutral,0.9969441294670105
18,Sat Oct 28 22:58:19 +0000 2023,1718401841162289571,Keluarga Gus Dur mendukung Ganjar Pranowo - Mahfud Md di Pilpres 2024 #GanjarMahfud2024 https://t.co/ACDuvfB07n,0,0,0,0,in,1618632655167426560,1718401841162289571,aldistiawan768,https://twitter.com/aldistiawan768/status/1718401841162289571,keluarga gus dur dukung ganjar pranowo mahfud md pilpres 2024 ganjarmahfud2024,neutral,0.9996862411499023,neutral,0.9969441294670105
19,Sat Oct 28 22:26:24 +0000 2023,1718393805337154006,"@Melihat_Indo Rahayu Pak Ganjar.. Sebagai kado terbaik, aku berdoa kepada Allah, agar terus diberikan keberkahan umur kesuksesan dunia akhirat termasuk menang dalam Pilpres 2024. https://t.co/QZGr5SP7V5",0,0,0,0,in,1599595783963435008,1718139914121101483,DaviraArfa,https://twitter.com/DaviraArfa/status/1718393805337154006,lihat indo rahayu ganjar kado doa allah berkah umur sukses dunia akhirat masuk menang pilpres 2024,neutral,0.9849523901939392,neutral,0.7399430871009827
20,Sat Oct 28 22:26:08 +0000 2023,1718393738249347211,@pandji kualitas ganjar emg cuman segitu.  gw walau gk suka ama anies pas pilgub tpi pas pilpres kali ini mending milih dia atau prabowo dah.,0,0,0,1,in,1658443131849969664,1718270012153012556,kiel_xxeeeee,https://twitter.com/kiel_xxeeeee/status/1718393738249347211,pandji kualitas ganjar emg cuman segitu gw gk suka ama anies pas pilgub tpi pas pilpres kali mending milih prabowo dah,neutral,0.9945023059844971,negative,0.9868906736373901
21,Sat Oct 28 22:22:27 +0000 2023,1718392812608409988,@NdrewsTjan @gm_gm Pertanyaan pada para penolak: Adakah orang dirugikan hak konstitusinya.  Adakah Capres yg gagal ikut pilpres krn keputusan tsb. Kenapa cuma kubu Ganjar dan PDIP yg mempermasalahkan?,0,1,0,1,in,2881653068,1718268539629683016,AGoeci,https://twitter.com/AGoeci/status/1718392812608409988,ndrewstjan gm gm tolak orang rugi hak konstitusi capres yg gagal pilpres krn putus tsb kubu ganjar pdip yg,neutral,0.9996892213821411,negative,0.7354157567024231
22,Sat Oct 28 21:49:20 +0000 2023,1718384479235105192,"Dini hari ini saya baru sadar, saya belum menyampaikan SELAMAT ULANG TAHUN kepada Mas GANJAR PRANOWO @ganjarpranowo, setelah kemarin seharian saya berkali kali mengangkat soal kita sebagai Rakyat yang juga Pemilih dalam Pemilu 2024, terutama Pilpres, harus mengingatkan Presiden… https://t.co/VnasL6Tklc",0,0,0,1,in,100650681,1718384479235105192,nitisaputra,https://twitter.com/nitisaputra/status/1718384479235105192,sadar selamat ulang mas ganjar pranowo ganjarpranowo kemarin kali kali angkat rakyat pilih milu 2024 utama pilpres presiden,neutral,0.9996114373207092,neutral,0.9274948835372925
23,Sat Oct 28 21:31:22 +0000 2023,1718379959096676435,@okezonenews Semua 1 circle dan saling mendukung untuk Pilpres 2024. Kebanggan menjadi seorang Gusdur untk mndkung Ganjar Mahfud psti cukup berasa,0,0,0,0,in,1698281485172879360,1718225248825614765,AArkil79253,https://twitter.com/AArkil79253/status/1718379959096676435,okezonenews 1 circle dukung pilpres 2024 banggan orang gusdur untk mndkung ganjar mahfud psti asa,neutral,0.9395734667778015,neutral,0.8517733216285706
24,Sat Oct 28 21:28:22 +0000 2023,1718379204566524339,"@NdrewsTjan 2x pilpres milih jokowi krn ga mau prabowo jadi presiden sekarang masih aja maksa nyalon dan ketambahan gibran, tmbh ga sudi lah, kl putaran pertama ganjar keok sy pastikan suara ane ke anis, biarin bubar sekalian .. Ga sudi ane ngasih suara ke org yg serakah kekuasaan",0,0,0,1,in,500636186,1718281659441942726,maharmega,https://twitter.com/maharmega/status/1718379204566524339,ndrewstjan 2x pilpres milih jokowi krn ga prabowo presiden aja maksa nyalon gibran tmbh ga sudi kl putar ganjar keok sy suara ane anis biarin bubar ga sudi ane ngasih suara org yg serakah kuasa,neutral,0.9978607296943665,negative,0.9958525896072388
25,Sat Oct 28 21:23:30 +0000 2023,1718377979427062086,"@__AnakKolong Dari video ini aku lebih paham karakter seorang asu tenan dalam mempermain rakyat Indonesia, mereka sudah mempermainkan hati rakyat yang polos, saatnya berhala berhala ini kita hancurkan. Aku ingat bibit Waluyo kedua pada pilpres 2024 ini  Ganjar Pranowo menang satu putaran",0,0,0,1,in,1491438677674717186,1718173296506687563,Krisna0902022,https://twitter.com/Krisna0902022/status/1718377979427062086,anakkolong video paham karakter orang asu tenan main rakyat indonesia main hati rakyat polos berhala berhala hancur bibit waluyo pilpres 2024 ganjar pranowo menang putar,negative,0.9996739625930786,negative,0.9138511419296265
26,Sat Oct 28 20:55:16 +0000 2023,1718370871931494438,Sah... Yenny Wahid siap membawa Gerbong Gusdurian dukung Ganjar-Mahfud pada pilpres 2024.  Dengan begini maka tugas kita di media sosial untuk menyampaikan ke publik bahwa orang-orang baik sedang bersatu dukung Ganjar-Mahfud jadi Presiden dan Wakil Presiden. #SahabatGanjar https://t.co/dEH2vkt7z1,0,1,39,70,in,1547134387694993409,1718370871931494438,ex_AnakLolina,https://twitter.com/ex_AnakLolina/status/1718370871931494438,sah yenny wahid bawa gerbong gusdurian dukung ganjar mahfud pilpres 2024 tugas media sosial publik orang orang dukung ganjar mahfud presiden wakil presiden sahabatganjar,neutral,0.9994157552719116,neutral,0.9943997263908386
27,Sat Oct 28 19:59:57 +0000 2023,1718356951598596226,"@WagimanDeep212_ Di situasi sekarang dan kalau tdk ada ganjar ikut pilpres, hanya ada prabowo vs anies aku pilih prabowo sj Mau jadi apa negara ini klu si badut anies jd presiden Kalau prabowo, sdh tua, sakit sakitan, ada harapan gibran naik dan ada harapan situasinya seperti dipimpin jokowi lg https://t.co/B3OAr7nFkA",0,0,0,0,in,446299644,1718274601850204300,rieljodi,https://twitter.com/rieljodi/status/1718356951598596226,wagimandeep212 situasi tdk ganjar pilpres prabowo vs anies pilih prabowo sj negara klu si badut anies jd presiden prabowo sdh tua sakit sakit harap gibran harap situasi pimpin jokowi lg,neutral,0.9996259212493896,negative,0.9173993468284607
28,Sat Oct 28 19:47:03 +0000 2023,1718353705735802953,"@WendyHardiyant1 @Gunanto19559020 @dhedhote1978 @KaZep7 @PreciosaKanti @gibran_tweet @jokowi @PDI_Perjuangan bu mega keknya baru bisa menindak tegas kalo pak ganjar menang pilpres, eh hehehe",0,0,0,0,in,4046649492,1717156503155847622,nilrofficial,https://twitter.com/nilrofficial/status/1718353705735802953,wendyhardiyant1 gunanto19559020 dhedhote1978 kazep7 preciosakanti gibran tweet jokowi pdi juang bu mega kek tindak kalo ganjar menang pilpres eh hehehe,neutral,0.9990229606628418,neutral,0.9827584624290466
29,Sat Oct 28 18:36:48 +0000 2023,1718336026010341593,@jisatu01 @ganjarpranowo Rahayu Pak Ganjar semoga sukses di pilpres nanti👍,0,0,0,0,in,1668241107346677760,1718136942691602790,cielpourZed,https://twitter.com/cielpourZed/status/1718336026010341593,jisatu01 ganjarpranowo rahayu ganjar moga sukses pilpres,neutral,0.9996771812438965,neutral,0.993605375289917
30,Sat Oct 28 18:33:59 +0000 2023,1718335318527758669,"Ciptakanlah pilpres kali ini dengan sejuk. Nggak usah jelek2in lawan. Saya rasa Ganjar/Mahfud bagus dan sangat berprestasi. Tinggal buktikan nanti tidak jadi robot emaknya. Karena kita tahu , bisa nyalonnya tanpa modal.",0,0,0,0,in,1573101533130280961,1718335318527758669,TjepiLufti,https://twitter.com/TjepiLufti/status/1718335318527758669,cipta pilpres kali sejuk jelek2in lawan ganjar mahfud bagus prestasi tinggal bukti robot emaknya nyalonnya modal,negative,0.9997387528419495,negative,0.9959384202957153
31,Sat Oct 28 17:54:06 +0000 2023,1718325280090267974,Tim Pemenangan Ganjar Pranowo dan Mahfud MD Akan Bekali Relawan 'Senjata' di Pilpres 2024 https://t.co/eAkrOn7oUf,0,0,0,0,in,584835300,1718325280090267974,GesuriID,https://twitter.com/GesuriID/status/1718325280090267974,tim menang ganjar pranowo mahfud md bekal rawan senjata pilpres 2024,neutral,0.9996738433837891,neutral,0.9963169097900391
32,Sat Oct 28 17:50:39 +0000 2023,1718324411743514970,@IDNTimes Hitam putih tak pernah abu2… woww keren bgt sih pak ganjar 👏🏻 sehat selalu pak semoga jenengan bisa memenangkan pilpres Aamiin,0,0,0,0,in,1707612864960425984,1718222868658680003,Wulandari299351,https://twitter.com/Wulandari299351/status/1718324411743514970,idntimes hitam putih abu2 woww keren bgt sih ganjar sehat moga jeneng menang pilpres aamiin,positive,0.7021110653877258,positive,0.9833420515060425
33,Sat Oct 28 17:41:42 +0000 2023,1718322158332768420,Yenny wahid nyatakan dukungan untuk Ganjar-Mahfud pada Pilpres 2024  Kamar Malming Fuji Wadas Kiki Madrid Kiky ITS A HUMANITARIAN DUTY Dirumah Bakri Malam Minggu Persib Lana Harry Kane Boston Arsenal Katniss https://t.co/F3RCkSBD2v,0,0,1,3,in,1634453514117324800,1718322158332768420,AdaraAzmi265,https://twitter.com/AdaraAzmi265/status/1718322158332768420,yenny wahid nyata dukung ganjar mahfud pilpres 2024 kamar malming fuji wadas kiki madrid kiky its a humanitarian duty rumah bakri malam minggu persib lana harry kane boston arsenal katniss,neutral,0.9995608925819397,neutral,0.9884273409843445
34,Sat Oct 28 17:12:26 +0000 2023,1718314796888834276,@GunRomli @ganjarpranowo Pilpres 2024 nggk bermutu dan kampungan. Ganjar akan nyungsep di ketiak Gibranm,0,0,0,0,in,1552350055084216320,1718262956356677838,DjayaKarimun,https://twitter.com/DjayaKarimun/status/1718314796888834276,gunromli ganjarpranowo pilpres 2024 nggk mutu kampung ganjar nyungsep ketiak gibranm,neutral,0.9996541738510132,negative,0.6970072984695435
35,Sat Oct 28 17:12:15 +0000 2023,1718314749161873702,"@antaranews Semangatt,kita dukung terus Ganjar Mahfud menang di pilpres 2024 ini",0,0,0,0,in,1692513007455322113,1718215169753637138,Cahayabundaa,https://twitter.com/Cahayabundaa/status/1718314749161873702,antaranews semangatt dukung ganjar mahfud menang pilpres 2024,neutral,0.9995170831680298,neutral,0.9916926622390747
36,Sat Oct 28 17:06:42 +0000 2023,1718313353607790999,Ganjar Bakal Ajak Khofifah hingga Ridwan Kamil Bergabung Menangkan Pilpres 2024  Malming Persib Fuji Kiky U-20 Wadas Dirumah Bella Kamar Apri Kiki Bakri Bahlil Israel #AniesMuhaimin2024 #FreePalestine #FrenchOpen2023 #ElClasico https://t.co/RfMpImTTUH,0,0,0,0,in,1685673696911069184,1718313353607790999,wan_heartnews,https://twitter.com/wan_heartnews/status/1718313353607790999,ganjar ajak khofifah ridwan kamil gabung menang pilpres 2024 malming persib fuji kiky u 20 wadas rumah bella kamar apri kiki bakri bahlil israel aniesmuhaimin2024 freepalestine frenchopen2023 elclasico,neutral,0.9996200799942017,neutral,0.9970025420188904
37,Sat Oct 28 16:51:23 +0000 2023,1718309498534908185,"Usai Gandeng Yenny Wahid, Ganjar Lirik Khofifah dan RK Gabung ke Tim Pemenangan Pilpres https://t.co/6Ne3IFUYHG",7,13,4,21,in,71436318,1718309498534908185,KompasTV,https://twitter.com/KompasTV/status/1718309498534908185,gandeng yenny wahid ganjar lirik khofifah rk gabung tim menang pilpres,neutral,0.9996929168701172,neutral,0.996916651725769
38,Sat Oct 28 16:35:26 +0000 2023,1718305484791570527,@gibran_tweet Mas ko gak ucapkan selamat ulang THN ke pa Ganjar @ganjarpranowo  padahal pak Anis udah @aniesbaswedan    Yu mari kita menuju pilpres yang menyenangkan 🙏,0,0,0,0,in,1471292459120349189,1718190692131107290,IsmailAlfariz15,https://twitter.com/IsmailAlfariz15/status/1718305484791570527,gibran tweet mas ko gak selamat ulang thn pa ganjar ganjarpranowo anis udah aniesbaswedan yu tuju pilpres senang,neutral,0.9996672868728638,neutral,0.5485422015190125
39,Sat Oct 28 16:34:03 +0000 2023,1718305133925466553,Tokoh besar Madura sekaligus Ketum IKAMA pusat dukung Ganjar di Pilpres 2024 https://t.co/MJWAumLwyT,0,0,0,0,in,1619919747063377920,1718305133925466553,arwana_je,https://twitter.com/arwana_je/status/1718305133925466553,tokoh madura tum ikama pusat dukung ganjar pilpres 2024,neutral,0.9995229244232178,neutral,0.9973245859146118
40,Sat Oct 28 16:33:26 +0000 2023,1718304980468109713,"@GunRomli @ganjarpranowo @kikysaputrii padahal ganjar bisa aja menang pilpres nanti diliat wakilnya bisa raup banyak suara, tapi jadi sulit kayaknya karna keblunderan fans2 fanatiknya🤣🤣",0,0,0,0,in,1304231443409719297,1718214466847076492,ZABRONNN,https://twitter.com/ZABRONNN/status/1718304980468109713,gunromli ganjarpranowo kikysaputrii ganjar aja menang pilpres liat wakil raup suara sulit kayak karna keblunderan fans2 fanatik,neutral,0.7570480704307556,negative,0.980194091796875
41,Sat Oct 28 16:24:57 +0000 2023,1718302846796656768,Yeni Wahid bakal terjun langsung menagkan Ganjar Pranowo dan Mahfud MD di Pilpres 2024 https://t.co/p0KEEqAkMZ,0,0,0,0,in,1619919747063377920,1718302846796656768,arwana_je,https://twitter.com/arwana_je/status/1718302846796656768,yen wahid terjun langsung menagkan ganjar pranowo mahfud md pilpres 2024,neutral,0.9996809959411621,neutral,0.9979022741317749
42,Sat Oct 28 16:20:08 +0000 2023,1718301634894368813,Relawan Ganjar Pranowo yang tergabung dalam Aliansi Muslim Indonesia Pendukung Ganjar (Almijan) bersama Ustadz dan Ustadzah se-Jakarta melakukan konsolidasi dan deklarasi mendukung Ganjar Pranowo sebagai calon presiden pada Pilpres 2024. https://t.co/ed1nw1waJJ,0,3,2,3,in,1619746957018427393,1718301634894368813,sapi05490638,https://twitter.com/sapi05490638/status/1718301634894368813,rawan ganjar pranowo gabung aliansi muslim indonesia dukung ganjar almijan ustadz ustadzah jakarta laku konsolidasi deklarasi dukung ganjar pranowo calon presiden pilpres 2024,neutral,0.9995651841163635,neutral,0.995765209197998
43,Sat Oct 28 16:14:39 +0000 2023,1718300253873700897,@kiki_daliyo Rahayu Pak Ganjar sehat selalu dan bisa memenangkan pilpres https://t.co/rudDyFyrSC,0,0,0,0,in,1694946321457958912,1718142795444298162,rkiveive,https://twitter.com/rkiveive/status/1718300253873700897,kiki daliyo rahayu ganjar sehat menang pilpres,neutral,0.9996951818466187,neutral,0.9895776510238647
44,Sat Oct 28 16:12:48 +0000 2023,1718299788016599536,@Nikmatul_Sg Rahayu Pak Ganjar sehat selalu dan ya semoga panjang umur dan memenangkan pilpres 2024 aamiin https://t.co/tPKTpns9RY,0,0,0,0,in,1695465528574521344,1718141419733619164,wootteosayang,https://twitter.com/wootteosayang/status/1718299788016599536,nikmatul sg rahayu ganjar sehat ya moga umur menang pilpres 2024 aamiin,neutral,0.9996696710586548,positive,0.8969317674636841
45,Sat Oct 28 16:10:57 +0000 2023,1718299320041263472,"@willsarana Logikanya cetek, emang jokowi masih ikut pilpres tah ? semua pendukung jokowi itu kecuali yang disogok si gemoy itu anti prabowo, jadi kalau skrg jokowi gabung sama si gemoy, otomatis pendukung jokowi ke ganjar. psi aja dulu semua dukung ganjar kan, pas udah dijual aja berubah.",0,0,0,0,in,2210260074,1718260232525381656,YohanesCahya1,https://twitter.com/YohanesCahya1/status/1718299320041263472,willsarana logika cetek emang jokowi pilpres tah dukung jokowi kecuali sogok si gemoy anti prabowo skrg jokowi gabung si gemoy otomatis dukung jokowi ganjar psi aja dukung ganjar pas udah jual aja ubah,negative,0.9992940425872803,negative,0.9962756633758545
46,Sat Oct 28 16:01:58 +0000 2023,1718297061685370951,@kikysaputrii Sdh masa bdoh dngan pilpres sbenaranya. Tp mlihat @ganjarpranowo membiarkan pendukungnya membully seorang perempuan dng brutal...mka sy akan mmilih lawannya. Padahal ganjar aktif di twitter tp pendukungnya tdk ditegur. Ini gila,0,0,0,0,in,711214524490186752,1718257576901742854,st_spiah,https://twitter.com/st_spiah/status/1718297061685370951,kikysaputrii sdh bdoh dngan pilpres sbenaranya tp mlihat ganjarpranowo biar dukung membully orang perempuan dng brutal mka sy mmilih lawan ganjar aktif twitter tp dukung tdk tegur gila,negative,0.9990923404693604,negative,0.9885243773460388
47,Sat Oct 28 15:58:45 +0000 2023,1718296249873600538,@Nikmatul_Sg Semoga panjang umur dan menang di pilpres 2024 Rahayu Pak Ganjar https://t.co/YUVRue9F8x,0,0,0,0,in,1053934754,1718141419733619164,ag_yaku460,https://twitter.com/ag_yaku460/status/1718296249873600538,nikmatul sg moga umur menang pilpres 2024 rahayu ganjar,neutral,0.9996869564056396,positive,0.647951602935791
48,Sat Oct 28 15:58:36 +0000 2023,1718296214658334919,@IDNTimes Sipp Pak Smoga slalu dipermudah pak menuju pilpres 2024 Yakin Ganjar Mahfud menang 2024🤲🤲,0,0,0,1,in,1120235112333864960,1718210301592809895,FriciNovia,https://twitter.com/FriciNovia/status/1718296214658334919,idntimes sipp smoga slalu mudah tuju pilpres 2024 ganjar mahfud menang 2024,neutral,0.9996702671051025,neutral,0.6300243139266968
49,Sat Oct 28 15:54:11 +0000 2023,1718295104618967090,"@okezonenews Orang baik pasti dukung yang baik. Semangat pak ganjar, optimis menang pada pilpres 2024. Semangattttt",0,0,0,0,in,1708440271720173568,1718225248825614765,cocomeloon01,https://twitter.com/cocomeloon01/status/1718295104618967090,okezonenews orang dukung semangat ganjar optimis menang pilpres 2024 semangattttt,positive,0.7216131687164307,positive,0.5784597396850586
50,Sat Oct 28 15:52:08 +0000 2023,1718294584806232347,@itscinat semoga semakin dekat dg pilpres bapak ganjar dan pasangan bisa memajukan Indonesia yang lebih baik lagi #YangBenarPilihGanjarPranowo,0,0,0,0,in,1406260438883393552,1718218567118942302,mamboaer,https://twitter.com/mamboaer/status/1718294584806232347,itscinat moga dg pilpres ganjar pasang maju indonesia yangbenarpilihganjarpranowo,neutral,0.9994646906852722,positive,0.613121509552002
51,Sat Oct 28 15:40:11 +0000 2023,1718291577918075038,@antaranews Saya akan selalu mendukung pak Ganjar dan pak Mahfud MD. Keren mbak yenny kita mendukung orang yang sama. Optimis menang pilpres 2024.,0,0,0,0,in,1578517047109378049,1718139803408248859,tinkerbell1363,https://twitter.com/tinkerbell1363/status/1718291577918075038,antaranews dukung ganjar mahfud md keren mbak yenny dukung orang optimis menang pilpres 2024,positive,0.9964917302131653,positive,0.721851646900177
